Year	Location	Longitude	Latitude	CitationCount
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	1
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	3
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	1
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	4
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	2
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	3
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	1
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	1
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	1
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	2
2009	"San Diego, CA, USA"	-117.1625	32.715	1
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	1
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	1
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	1
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	1
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	1
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	11
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"San Diego, CA, USA"	-117.1625	32.715	0
2009	"Tianjin, China"	117.200829	39.08349	1
2009	"Tianjin, China"	117.200829	39.08349	1
2009	"Tianjin, China"	117.200829	39.08349	1
2009	"Tianjin, China"	117.200829	39.08349	0
2009	"Tianjin, China"	117.200829	39.08349	0
2009	"Tianjin, China"	117.200829	39.08349	2
2009	"Tianjin, China"	117.200829	39.08349	0
2009	"Wuhan, China"	114.324722	30.64353	2
2010	"Beijing, China"	116.38765	39.90657	3
2010	"Beijing, China"	116.38765	39.90657	13
2010	"Beijing, China"	116.38765	39.90657	5
2010	"Beijing, China"	116.38765	39.90657	10
2010	"Beijing, China"	116.38765	39.90657	1
2010	"Beijing, China"	116.38765	39.90657	6
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	0
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	8
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	5
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	1
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	2
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	3
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	9
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	7
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	6
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	22
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	3
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	6
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	1
2010	"Buenos Aires, Argentina"	-58.37349	-34.60851	3
2010	"Fairfax, Virginia, USA"	-77.2764053	38.83507	1
2010	"Geneva (CH), Switzerland"	6.14275	46.20833	12
2010	"Geneva (CH), Switzerland"	6.14275	46.20833	13
2010	"Geneva (CH), Switzerland"	6.14275	46.20833	41
2010	"Geneva (CH), Switzerland"	6.14275	46.20833	14
2010	"Innsbruck, Austria"	11.3913	47.268	0
2010	"Innsbruck, Austria"	11.3913	47.268	0
2010	"Istanbul, Turkey"	28.9638	41.013	33
2010	"Istanbul, Turkey"	28.9638	41.013	5
2010	"Liverpool, UK"	-2.97843	53.41009	3
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	3
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	4
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	4
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	3
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	4
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	3
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	3
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	3
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	3
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	3
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	2
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	1
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
2010	"New Orleans, Louisiana, USA"	-90.07775	29.9537	0
